Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
MT25,2.12,14.518,298.609,9.5,23.8,3.2,1,0,0,0
MT57,0.207,14.481,298.055,352.2,36.6,3,1,0,0,0
MT8,2.27,14.45,298.562,347.4,39.9,4.9,1,0,0,0
LP1008,0.84,28.709,341.911,350.5,27.3,3.8,1,0,0,0
LP1009,0.971,28.689,341.892,349.3,45.6,2.8,1,0,0,0
LP1010,0.87,28.526,341.896,22.6,27.8,3.9,1,0,0,0
LP1012,1.1,28.65,341.851,15.5,41.5,4.5,1,0,0,0
LP1014,0.848,28.69,341.91,8.4,43.3,2.2,1,0,0,0
LP1015,0.84,28.691,341.911,10.4,32.5,2.9,1,0,0,0
LP1019,1,28.662,341.997,355,38.8,2,1,0,0,0
LP1023,1,28.662,341.997,349.2,38.3,2.3,1,0,0,0
LP1025,1,28.662,341.997,10.4,19.5,6.1,1,0,0,0
LP1026,0.86,28.672,342.068,342.9,42.2,2.5,1,0,0,0
LP1028,1,28.639,342.057,18.3,37.7,1.5,1,0,0,0
LP1029,1.15,28.555,342.035,6.5,59.2,3.7,1,0,0,0
sv01,2.5,35.615,248.597,359,54.3,3.7,1,0,0,0
sv05,2.5,35.459,248.149,344.1,51.3,3.9,1,0,0,0
sv08,2.08,35.4,248.05,345.7,46.1,4.3,1,0,0,0
sv10,0.44,35.315,248.218,8.9,47.3,7.8,1,0,0,0
sv26,2.5,35.86,248.706,339,69.1,5.5,1,0,0,0
sv64,2.5,35.53,248.411,350.4,51.6,4.4,1,0,0,0
sr03,2,42.837,245.937,331.8,57.5,2.6,1,0,0,0
sr21,1.69,42.697,246.133,352.5,66.9,2.1,1,0,0,0
sr24,1.73,42.658,245.924,343.3,62.2,3.5,1,0,0,0
sr28,5.75,43.288,248.019,17.4,51.2,2.9,1,0,0,0
sr34,0.945,43.994,247.358,25.8,49.4,2.1,1,0,0,0
sr36,2.5,44.12,247.829,17.6,65.5,4.8,1,0,0,0
sr39,2.5,43.845,248.719,8.1,47.2,4.4,1,0,0,0
sr40,0.39,44.202,248.63,12.9,60.7,3.4,1,0,0,0
AD01,1.07,64.8,344.594,345.9,67.1,4.2,1,0,0,0
AD02,1,64.813,344.579,42.7,76.3,2.3,1,0,0,0
AD04,0.78,64.855,344.535,134,70.3,4.4,1,0,0,0
BD03,1.46,64.846,344.822,0.1,80.9,2.8,1,0,0,0
BD04,1.4,64.857,344.81,358.3,59.1,3.3,1,0,0,0
BD05,1.33,64.87,344.796,342,57.8,3.7,1,0,0,0
ES02,1.47,64.824,344.775,343.3,66.4,1.9,1,0,0,0
ES03,1.39,64.839,344.759,34.1,68.8,3.6,1,0,0,0
ES04,1.39,64.839,344.759,50.2,80.8,2.7,1,0,0,0
ES05,1.3,64.856,344.74,31.3,81.5,4.2,1,0,0,0
G17,5,45.991,24.084,343.5,71.4,6,1,0,0,0
G18,5,45.988,24.09,359.4,75.6,4,1,0,0,0
G19,5,45.964,24.077,329.9,72.7,5,1,0,0,0
G24,5,46.001,24.106,340,76.8,8,1,0,0,0
HR4,5,45.985,24.277,22.7,41.9,8,1,0,0,0
HR5,5,46.038,24.295,8.7,57.5,4,1,0,0,0
HR6,5,46.036,24.276,351.3,51.1,3,1,0,0,0
HR7,5,46.029,24.268,0.1,45.3,2,1,0,0,0
HR8,5,46.037,24.222,14.8,49.5,2,1,0,0,0
HR9,5,46.036,24.224,20.7,49.6,3,1,0,0,0
HR11,5,45.993,24.21,30.3,57.7,6,1,0,0,0
HR12,5,45.997,24.213,4.9,73.2,5,1,0,0,0
HR13,5,46.005,24.201,28.6,49.7,10,1,0,0,0
HR21,5,45.989,24.275,351.5,58.3,4,1,0,0,0
HR22,5,45.989,24.278,25.7,61.5,3,1,0,0,0
HR15,5,45.95,24.168,4.7,64.1,6,1,0,0,0
HR17,5,45.951,24.171,15.2,64.7,9,1,0,0,0
HR18,5,48.988,24.106,328.5,67.4,4,1,0,0,0
HN57,5,45.925,24.163,24.3,41.3,5,1,0,0,0
HN59,5,45.942,24.214,349.3,57.4,10,1,0,0,0
HN60,5,45.938,24.197,358.9,20.8,7,1,0,0,0
HN63,5,45.918,24.14,30.7,68.9,5,1,0,0,0
HN74,5,45.954,24.293,33.9,73.8,4,1,0,0,0
HN75,5,45.952,24.291,14.2,75.5,6,1,0,0,0
HN76,5,45.94,24.276,18.6,68.8,9,1,0,0,0
HN77,5,45.943,24.24,18.2,64.4,10,1,0,0,0
HN17,5,45.82,24.295,16.6,64.3,9,1,0,0,0
HN18,5,45.829,24.285,357.2,54.5,4,1,0,0,0
HN22,5,42.844,24.403,8.8,66.3,3,1,0,0,0
HN26,5,45.82,24.231,349.6,62.5,6,1,0,0,0
HN29,5,45.822,24.235,5.5,67.1,8,1,0,0,0
HN30,5,45.825,24.224,0.9,55.5,8,1,0,0,0
HN31,5,45.827,24.239,10.5,60.3,5,1,0,0,0
HN32,5,45.885,24.232,22.1,63.2,10,1,0,0,0
HN34,5,45.883,24.237,353.6,56.1,6,1,0,0,0
HN35,5,45.872,24.229,354.1,68,6,1,0,0,0
HN36,5,45.788,24.204,5.2,54,7,1,0,0,0
HN41,5,45.776,24.206,14.7,70.3,8,1,0,0,0
HN42,5,45.805,24.297,6.8,31.4,2,1,0,0,0
HN43,5,45.801,24.274,340.2,62.2,3,1,0,0,0
HN44,5,45.804,24.277,342.4,59,4,1,0,0,0
HN51,5,45.905,24.217,2.3,64.9,4,1,0,0,0
HN52,5,45.906,24.212,27.9,53.1,5,1,0,0,0
HN53,5,45.908,24.194,34.5,67.7,6,1,0,0,0
HN54,5,45.907,24.181,29.6,70.9,3,1,0,0,0
HN58,5,45.926,24.204,6,52.7,3,1,0,0,0
HN62,5,45.918,24.165,348.9,58.2,9,1,0,0,0
HN64,5,45.908,24.144,24.6,72.8,5,1,0,0,0
HN65,5,45.906,24.153,353.6,70.2,5,1,0,0,0
HN66,5,45.886,24.176,329.6,68.8,7,1,0,0,0
HN67,5,45.901,24.183,14.2,66.1,5,1,0,0,0
HN86,5,45.914,24.309,9.2,50.8,4,1,0,0,0
HN92,5,45.867,24.311,22.6,58.8,3,1,0,0,0
BR04,3.28,-17.48,210.19,19.6,-29.6,4.2,1,0,0,0
BR05,3.28,-17.48,210.19,20.9,-26.7,2.4,1,0,0,0
BR06,3.28,-17.48,210.19,9.4,-28.9,3,1,0,0,0
BR07,3.28,-17.48,210.19,3.1,-24.6,4.2,1,0,0,0
BR14,3.28,-17.41,210.159,19.8,-37.6,3.1,1,0,0,0
BR15,3.28,-17.41,210.159,20.8,-42.2,2.8,1,0,0,0
MR01,1.54,-18.026,211.057,350.4,-31,2.5,1,0,0,0
MR02,1.54,-18.026,211.057,352.6,-29.5,3.8,1,0,0,0
MR03,1.54,-18.026,211.057,351.6,-36.1,2.4,1,0,0,0
MR04,1.54,-18.026,211.057,352.3,-37.9,0.9,1,0,0,0
MR05,1.54,-18.026,211.057,353.7,-32.5,2.4,1,0,0,0
MR06,1.54,-18.026,211.057,353.5,-30.5,4.8,1,0,0,0
MR07,1.54,-18.026,211.057,359.5,-24.3,3.2,1,0,0,0
MR09,1.54,-18.026,211.057,343.6,-34.1,4.6,1,0,0,0
MR10,1.54,-18.026,211.057,350.7,-26.1,3.6,1,0,0,0
MR11,1.54,-18.026,211.057,352.8,-32.5,2.1,1,0,0,0
MR12,1.54,-18.026,211.057,354.9,-29.3,3.3,1,0,0,0
MR13,1.54,-18.026,211.057,352.5,-25.5,3.9,1,0,0,0
MR14,1.54,-18.026,211.057,354.1,-25.4,4.7,1,0,0,0
MR15,1.54,-18.026,211.057,8.3,-23.2,5.7,1,0,0,0
MR16,1.54,-18.026,211.057,354.1,-32.8,3,1,0,0,0
MR17,1.54,-18.026,211.057,359.9,-30.2,7.8,1,0,0,0
MR19,1.54,-17.936,211.127,13.9,-40.8,5.7,1,0,0,0
MR20,1.54,-17.936,211.127,3,-54,6.6,1,0,0,0
MR21,1.54,-17.936,211.127,342.8,-13.5,1.8,1,0,0,0
MR22,1.54,-17.936,211.127,348,-56.4,4.4,1,0,0,0
MR23,1.54,-17.936,211.127,1.8,-61.4,6,1,0,0,0
MR24,1.54,-17.936,211.127,348.5,-55.1,4.5,1,0,0,0
MR25,1.54,-17.936,211.127,351.8,-57.9,3.3,1,0,0,0
MR26,1.54,-17.936,211.127,347.9,-55.7,3.4,1,0,0,0
MR27,1.54,-17.936,211.127,17,-45.5,4.2,1,0,0,0
MR28,1.54,-17.936,211.127,4.2,-31.6,3.9,1,0,0,0
MR29,1.54,-17.936,211.127,356.7,0.2,3.8,1,0,0,0
MR31,1.54,-17.936,211.127,357.7,-51.9,3.4,1,0,0,0
MR33,1.54,-17.936,211.127,342.6,-60.7,5.2,1,0,0,0
PU01,0.905,-17.883,210.951,340.8,-33.1,4.6,1,0,0,0
PU06,0.905,-17.903,211.141,5.8,-32.1,5.1,1,0,0,0
TA09,3,-17.518,210.315,2.2,-20.5,3.3,1,0,0,0
TA10,3,-17.518,210.315,6.4,-21.4,6.9,1,0,0,0
TA12,3,-17.438,210.275,26.3,-43.9,4.5,1,0,0,0
TA13,3,-17.438,210.275,338.6,-37.3,6.3,1,0,0,0
