Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
K60,5,20.4752,203.356,1,26.7,3.8,1,0,0,0
Mokuaweoweo5,5,19.4831,204.405,357.9,25.4,3.8,1,0,0,0
Ninole73,5,18.1747,206.441,358.46,47.9,3.81,1,0,0,0
Ninole64,5,18.1747,206.441,4.33,12.66,3.82,1,0,0,0
40-OR17,5,20.7944,202.385,337.2,6.9,3.9,1,0,0,0
K46,5,20.5379,202.705,1.7,12.6,3.9,1,0,0,0
K30,5,20.5379,202.705,351,34.7,3.9,1,0,0,0
K32,5,20.5379,202.705,352.9,34.9,3.9,1,0,0,0
44-OR27,5,20.7944,202.385,356.1,41,3.9,1,0,0,0
CH+CT,5,21.2637,202.463,352.4,27,3.9,1,0,0,0
Kahuku102,5,18.5389,205.227,12.68,42.91,3.94,1,0,0,0
KB9636,5,19.2797,204.718,12,2.2,4,1,0,0,0
HN32,5,20.4973,203.321,3.6,11.7,4,1,0,0,0
HN21,5,20.4973,203.321,2,17.7,4,1,0,0,0
KA36,5,20.4784,203.353,2.8,21.2,4,1,0,0,0
HN39,5,20.4973,203.321,353.5,31.5,4,1,0,0,0
32-OR2,5,20.7944,202.385,353,38.8,4,1,0,0,0
KA37,5,20.4784,203.353,-0.1,28.2,4,1,0,0,0
HN44,5,20.4973,203.321,354.9,35.6,4,1,0,0,0
MA,5,21.1582,202.427,350.6,41.3,4,1,0,0,0
Puna131,5,19.2701,205.174,7.77,25.29,4.02,1,0,0,0
Puna134,5,19.2701,205.174,357.91,39.47,4.07,1,0,0,0
K56,5,20.5379,202.705,7.2,17.3,4.1,1,0,0,0
HN23,5,20.4973,203.321,3.8,15.6,4.1,1,0,0,0
K40,5,20.5379,202.705,354.8,48.2,4.1,1,0,0,0
HN46,5,20.4973,203.321,354.1,29,4.1,1,0,0,0
HN56,5,20.4886,203.336,359.7,24.2,4.1,1,0,0,0
Mokuaweoweo51,5,19.4831,204.405,352.3,18,4.1,1,0,0,0
Mokuaweoweo17,5,19.4831,204.405,357.5,21.1,4.1,1,0,0,0
PuuLoaLoa,5,19.7172,204.562,4.7,46,4.1,1,0,0,0
KA01,5,20.474,203.361,-15.7,4.1,4.1,1,0,0,0
8B361,5,19.4234,205.113,6.7,34.8,4.1,1,0,0,0
Ninole56,5,18.1747,206.441,359.65,27.56,4.11,1,0,0,0
Kahuku124,5,18.5389,205.227,11.91,14.58,4.16,1,0,0,0
Heleakala28,5,19.9486,204.312,350.4,38.1,4.2,1,0,0,0
K39,5,20.5379,202.705,351.9,50,4.2,1,0,0,0
K20,5,20.5379,202.705,351.7,36.6,4.2,1,0,0,0
Heleakala27,5,20.4784,203.42,357.2,36.4,4.2,1,0,0,0
Niihau-Kiekie10,5,21.71,200.029,348.2,20.1,4.2,1,0,0,0
KB9643,5,19.2797,204.718,357.5,34,4.2,1,0,0,0
OK10,5,20.7803,202.509,28.7,39.2,4.2,1,0,0,0
KA15,5,20.4784,203.353,-2.4,29.2,4.2,1,0,0,0
HalePohaku,5,19.7277,204.577,21.3,27.5,4.2,1,0,0,0
Mokuaweoweo10,5,19.4831,204.405,356.7,26.2,4.2,1,0,0,0
Mokuaweoweo54,5,19.4831,204.405,358.2,28.1,4.2,1,0,0,0
Puna138,5,19.2701,205.174,1.12,42.16,4.22,1,0,0,0
Ninole68,5,18.1747,206.441,3.76,24.95,4.26,1,0,0,0
Pololu20,5,19.099,206.17,15.05,45.35,4.28,1,0,0,0
Pololu13,5,19.099,206.17,13.45,21,4.29,1,0,0,0
K34,5,20.5379,202.705,346.9,29.1,4.3,1,0,0,0
45-OR28,5,20.7944,202.385,346.9,37.4,4.3,1,0,0,0
HN27,5,20.4973,203.321,5.4,20.8,4.3,1,0,0,0
140AD,5,19.1865,204.515,8.7,31.8,4.3,1,0,0,0
PM01,5,20.0265,204.307,352.7,45.4,4.3,1,0,0,0
HW02,5,20.0517,204.214,343.9,31.8,4.3,1,0,0,0
KA22,5,20.4784,203.353,6.2,18.3,4.3,1,0,0,0
X45,5,20.6499,203.273,357.5,32.4,4.3,1,0,0,0
BL+BP,5,21.1227,202.435,352.3,41.3,4.3,1,0,0,0
Kahuku113,5,18.5389,205.227,16.03,28.91,4.32,1,0,0,0
Puna135,5,19.2701,205.174,13.68,42.52,4.33,1,0,0,0
Puna139,5,19.2701,205.174,0.32,46.25,4.37,1,0,0,0
HN50,5,20.4973,203.321,358.5,29.2,4.4,1,0,0,0
31-OR1,5,20.7944,202.385,2.5,38,4.4,1,0,0,0
PI,5,19.7249,204.917,340.5,30.9,4.4,1,0,0,0
HilinaPali1,5,19.2668,204.723,7.9,8.5,4.4,1,0,0,0
KA12,5,20.4784,203.353,-0.3,14.5,4.4,1,0,0,0
Mokuaweoweo33,5,19.4831,204.405,352,21.2,4.4,1,0,0,0
Mokuaweoweo21,5,19.4831,204.405,356.1,22.7,4.4,1,0,0,0
Mokuaweoweo20,5,19.4831,204.405,357.6,24.5,4.4,1,0,0,0
N3,5,20.352,203.641,356.5,34.3,4.4,1,0,0,0
HW03,5,20.0435,204.247,3.7,55.4,4.4,1,0,0,0
9B493,5,16.5397,210.085,2.6,26.5,4.4,1,0,0,0
KL,5,21.2775,202.385,5.4,34.8,4.4,1,0,0,0
ST,5,21.1897,202.417,2.2,14.9,4.4,1,0,0,0
Kahuku111,5,18.5389,205.227,20.88,16.69,4.47,1,0,0,0
HN55,5,20.4973,203.321,3.2,25.4,4.5,1,0,0,0
KA03,5,20.4784,203.353,-17.9,5.9,4.5,1,0,0,0
Heleakala29,5,21.3466,201.957,346.7,34.2,4.5,1,0,0,0
KA26,5,20.4784,203.353,-0.2,45.5,4.5,1,0,0,0
NS,5,21.2293,202.365,356.2,30.9,4.5,1,0,0,0
Puna146,5,19.2701,205.174,2.58,39.39,4.51,1,0,0,0
Kahuku120,5,18.5389,205.227,343.54,1,4.52,1,0,0,0
Kahuku130,5,18.5389,205.227,353.26,37.01,4.55,1,0,0,0
Kahuku121,5,18.5389,205.227,345.41,4.49,4.58,1,0,0,0
202,5,20.6179,203.343,8.4,4.9,4.6,1,0,0,0
K55,5,20.5379,202.705,0.6,7.8,4.6,1,0,0,0
HN20,5,20.4973,203.321,1.2,19.4,4.6,1,0,0,0
Heleakala24,5,21.2694,202.087,348.3,42.5,4.6,1,0,0,0
K9,5,20.5789,202.778,6.1,34,4.6,1,0,0,0
KA35,5,20.4784,203.353,3.3,23.6,4.6,1,0,0,0
Y50,5,20.8229,203.198,342.8,36.7,4.6,1,0,0,0
Mokuaweoweo38,5,19.4831,204.405,352,21.6,4.6,1,0,0,0
Niihau-Kiekie9,5,21.69,200.019,0.4,41.3,4.6,1,0,0,0
Puna147,5,19.2701,205.174,358.23,42.06,4.61,1,0,0,0
Pololu15,5,19.099,206.17,13.71,18.13,4.63,1,0,0,0
HN09,5,20.4973,203.321,2.3,43.7,4.7,1,0,0,0
K37,5,20.5379,202.705,358.8,47.4,4.7,1,0,0,0
N10,5,20.352,203.641,346.3,45.5,4.7,1,0,0,0
ND,5,21.2083,202.345,353.3,15.1,4.7,1,0,0,0
1690AD,5,19.6029,204.975,8.9,45.2,4.8,1,0,0,0
HN37,5,20.4973,203.321,356.1,26.5,4.8,1,0,0,0
Mokuaweoweo16,5,19.4831,204.405,358.1,22.4,4.8,1,0,0,0
KA46,5,20.4784,203.353,-2.7,27.4,4.8,1,0,0,0
HN45,5,20.4973,203.321,15.9,35.3,4.8,1,0,0,0
KB9637,5,19.2797,204.718,7.6,15.5,4.8,1,0,0,0
KB9642,5,19.2797,204.718,19.3,22.3,4.8,1,0,0,0
Kahuku103,5,18.5389,205.227,357.58,35.62,4.82,1,0,0,0
HN36,5,20.4973,203.321,5.6,26.4,4.9,1,0,0,0
HN51,5,20.4973,203.321,358.5,26.2,4.9,1,0,0,0
KU,5,19.7266,204.914,355.8,25.6,4.9,1,0,0,0
KA31,5,20.4784,203.353,3.1,34.2,4.9,1,0,0,0
N11,5,20.352,203.641,20.6,26.5,4.9,1,0,0,0
Hamakua85,5,19.6391,205.467,13.74,53.12,4.94,1,0,0,0
PO01,5,20.1447,204.374,1.1,16.2,5,1,0,0,0
Heleakala30,5,21.3797,201.901,352.7,38.8,5,1,0,0,0
N12,5,20.352,203.641,23,32.3,5,1,0,0,0
16,5,18.9998,204.3,355.1,17.1,5,1,0,0,0
KA17,5,20.4784,203.353,-10.6,33.2,5,1,0,0,0
KM,5,21.2361,202.367,338.5,61.4,5,1,0,0,0
Kahuku117,5,18.5389,205.227,18.8,20.99,5.01,1,0,0,0
Kahuku108,5,18.5389,205.227,20.99,24.8,5.06,1,0,0,0
Ninole61,5,18.1747,206.441,358.1,25.82,5.07,1,0,0,0
Kahuku116,5,18.5389,205.227,14.47,15.91,5.09,1,0,0,0
201,5,20.6179,203.343,7.7,9,5.1,1,0,0,0
209,5,20.6179,203.343,6.8,50.5,5.1,1,0,0,0
HN54,5,20.4973,203.321,1.8,43,5.1,1,0,0,0
KB9639,5,19.2797,204.718,4.9,21.7,5.1,1,0,0,0
Puna140,5,19.2701,205.174,1.79,43.83,5.1,1,0,0,0
KA29,5,20.4784,203.353,-10.6,37,5.2,1,0,0,0
KA11,5,20.4784,203.353,-0.2,14.1,5.2,1,0,0,0
Q63,5,20.6793,203.159,12.8,53.3,5.2,1,0,0,0
Niihau-Kiekie14,5,21.83,200.169,352.3,23.7,5.2,1,0,0,0
Hamakua95,5,19.6391,205.467,9.52,53.34,5.25,1,0,0,0
HN28,5,20.4973,203.321,7.6,19,5.3,1,0,0,0
KA40,5,20.4784,203.353,4.6,22.3,5.3,1,0,0,0
HW01,5,20.0218,204.241,340.9,34.3,5.4,1,0,0,0
KA43,5,20.4784,203.353,5.1,21.7,5.4,1,0,0,0
Mokuaweoweo43,5,19.4831,204.405,354.9,20.3,5.4,1,0,0,0
HN17,5,20.4973,203.321,1.3,19.3,5.5,1,0,0,0
Heleakala26,5,20.4827,203.412,345.6,39.8,5.5,1,0,0,0
HN22,5,20.4973,203.321,2.9,20,5.5,1,0,0,0
39-OR16,5,20.7944,202.385,352.3,24.6,5.5,1,0,0,0
Mokuaweoweo39,5,19.4831,204.405,352,21.9,5.5,1,0,0,0
KA48,5,20.4827,203.346,11,40,5.5,1,0,0,0
RH,5,21.2803,202.196,352.7,38.6,5.5,1,0,0,0
FS,5,21.2061,202.345,356,42.4,5.5,1,0,0,0
Ninole53,5,18.1747,206.441,347.37,30.61,5.57,1,0,0,0
Puna143,5,19.2701,205.174,1.8,45.38,5.59,1,0,0,0
HN43,5,20.4973,203.321,20.7,29.3,5.6,1,0,0,0
Niihau-Kiekie13,5,21.82,200.169,352.5,24.1,5.6,1,0,0,0
N8,5,20.352,203.641,341.6,47.2,5.6,1,0,0,0
N9,5,20.352,203.641,349.6,48.2,5.6,1,0,0,0
Puna132,5,19.2701,205.174,8.03,27.95,5.61,1,0,0,0
Puna142,5,19.2701,205.174,3.02,47.25,5.63,1,0,0,0
NA,5,19.7243,204.918,18.8,44.7,5.7,1,0,0,0
KA18,5,20.4784,203.353,8.4,20,5.7,1,0,0,0
38,5,20.7944,202.385,352.3,29.2,5.7,1,0,0,0
Pololu26,5,19.099,206.17,6.02,17.36,5.72,1,0,0,0
Pololu32,5,19.099,206.17,356.96,38.55,5.77,1,0,0,0
Puna141,5,19.2701,205.174,3.99,43.3,5.77,1,0,0,0
K13,5,20.5789,202.778,338.2,8.1,5.8,1,0,0,0
Ninole71,5,18.1747,206.441,9.72,1.91,5.8,1,0,0,0
199,5,20.6179,203.343,4.9,4.8,5.8,1,0,0,0
KA16,5,20.4784,203.353,1.3,29.9,5.8,1,0,0,0
Kahuku115,5,18.5389,205.227,19.91,15.63,5.84,1,0,0,0
KA23,5,20.4784,203.353,5.9,17.7,5.9,1,0,0,0
HN53,5,20.4973,203.321,2.7,32.4,5.9,1,0,0,0
HN19,5,20.4973,203.321,1.7,18.6,5.9,1,0,0,0
KB9640,5,19.2797,204.718,8.6,23.3,5.9,1,0,0,0
Hamakua82,5,19.6391,205.467,12.91,56.91,5.93,1,0,0,0
Kahuku112,5,18.5389,205.227,16.11,24.04,5.94,1,0,0,0
Kahuku105,5,18.5389,205.227,358.91,40.04,5.94,1,0,0,0
K10,5,20.5789,202.778,356,13.6,6,1,0,0,0
KA33,5,20.4784,203.353,-1,30.9,6,1,0,0,0
Hamakua88,5,19.6391,205.467,11.78,48.01,6.05,1,0,0,0
Kahuku110,5,18.5389,205.227,15.91,19.85,6.09,1,0,0,0
HN33,5,20.4973,203.321,5.1,11.5,6.1,1,0,0,0
HN12,5,20.4973,203.321,2,14.9,6.1,1,0,0,0
KA07,5,20.4784,203.353,10.8,11.3,6.1,1,0,0,0
KA41,5,20.4784,203.353,0.4,25.9,6.1,1,0,0,0
34,5,20.7944,202.385,2.5,27.9,6.1,1,0,0,0
Kahuku129,5,18.5389,205.227,350,24.34,6.14,1,0,0,0
KA51,5,20.474,203.361,-6.5,19.3,6.2,1,0,0,0
Hamakua86,5,19.6391,205.467,7.5,55.63,6.23,1,0,0,0
Ninole69,5,18.1747,206.441,8.47,-5.17,6.23,1,0,0,0
Ninole70,5,18.1747,206.441,8.9,-2.78,6.25,1,0,0,0
Kahuku123,5,18.5389,205.227,8.52,8.39,6.28,1,0,0,0
Niihau-Kiekie8,5,21.64,200.029,351,40.9,6.3,1,0,0,0
WI,5,19.7278,204.912,348.1,40.2,6.3,1,0,0,0
KA28,5,20.4784,203.353,-2.1,36.5,6.3,1,0,0,0
EH,5,21.1969,202.538,4.4,21.5,6.3,1,0,0,0
Ninole66,5,18.1747,206.441,6.62,19.88,6.32,1,0,0,0
Kahuku128,5,18.5389,205.227,6.83,5.1,6.39,1,0,0,0
HN57,5,20.4886,203.336,0.1,26.1,6.4,1,0,0,0
KA32,5,20.4784,203.353,0.7,46.6,6.4,1,0,0,0
KA25,5,20.4784,203.353,0.1,30,6.5,1,0,0,0
KB9524,5,19.2797,204.718,29.2,19.7,6.5,1,0,0,0
HI_01-08and_19-26,5,19.728,204.912,355.2,40.6,6.5,1,0,0,0
K54,5,20.5379,202.705,1.8,10.7,6.6,1,0,0,0
KB9633,5,19.2797,204.718,8,23.3,6.6,1,0,0,0
KU,5,21.2179,202.538,1.1,38.7,6.6,1,0,0,0
KA08,5,20.4784,203.353,12.8,7.4,6.8,1,0,0,0
KA14,5,20.4784,203.353,-4.2,19,6.8,1,0,0,0
KA47,5,20.4784,203.353,11.4,36,6.8,1,0,0,0
KA21,5,20.4784,203.353,15.3,23.3,6.8,1,0,0,0
204,5,20.6179,203.343,352,24.5,6.9,1,0,0,0
42,5,20.7944,202.385,341.8,42.7,6.9,1,0,0,0
KA13,5,20.4784,203.353,-4.6,26.8,7,1,0,0,0
203,5,20.6179,203.343,5.8,10,7.1,1,0,0,0
KB9629,5,19.2797,204.718,14.5,30.2,7.1,1,0,0,0
KA38,5,20.4784,203.353,0.7,32.9,7.2,1,0,0,0
Pololu43,5,19.099,206.17,4.03,29.13,7.22,1,0,0,0
KA20,5,20.4784,203.353,12.2,18.7,7.3,1,0,0,0
HW06,5,20.0543,204.298,346.8,31.6,7.3,1,0,0,0
CA,5,19.7261,204.915,334.6,39.2,7.4,1,0,0,0
Ninole67,5,18.1747,206.441,3.32,22.82,7.76,1,0,0,0
Puna145,5,19.2701,205.174,0.01,38.91,7.78,1,0,0,0
ManianiaPali2,5,19.044,204.454,353.2,1.1,8,1,0,0,0
Niihau-Kiekie15,5,21.84,200.169,7.7,19.2,8.1,1,0,0,0
Puna148,5,19.2701,205.174,3.86,38.97,8.11,1,0,0,0
Y51,5,20.8229,203.198,352.4,29.3,8.2,1,0,0,0
206,5,20.6179,203.343,348.1,29.4,8.3,1,0,0,0
Hamakua84,5,19.6391,205.467,9.1,48.78,8.331,1,0,0,0
Pololu2,5,19.099,206.17,10.31,38.49,8.39,1,0,0,0
KB9628,5,19.2797,204.718,20.8,13,8.4,1,0,0,0
N7,5,20.352,203.641,353.6,51.9,8.4,1,0,0,0
Ninole65,5,18.1747,206.441,4.06,17.87,8.59,1,0,0,0
Hamakua91,5,19.6391,205.467,22.33,48.61,8.63,1,0,0,0
Kahuku118,5,18.5389,205.227,20.36,19.54,8.68,1,0,0,0
KA30,5,20.4784,203.353,-1.5,39.8,8.7,1,0,0,0
KB9635,5,19.2797,204.718,13.5,7.9,8.8,1,0,0,0
Niihau-Kiekie16,5,21.84,200.199,348.3,30.1,8.8,1,0,0,0
K104,5,21.493,201.175,15.1,9,8.8,1,0,0,0
KA06,5,20.4784,203.353,7.9,13.7,8.9,1,0,0,0
Ninole51,5,18.1747,206.441,353.68,26.49,8.98,1,0,0,0
HN13,5,20.4973,203.321,0.6,13.4,9.1,1,0,0,0
Puna136,5,19.2701,205.174,2.57,39.38,9.1,1,0,0,0
207,5,20.6179,203.343,10.7,30.4,9.2,1,0,0,0
K35_star,5,20.5379,202.705,353.5,26.4,9.4,1,0,0,0
200,5,20.6179,203.343,15.7,7.9,9.7,1,0,0,0
29,5,20.7999,202.419,357.8,47.4,9.8,1,0,0,0
HN52,5,20.4973,203.321,357.1,26.7,9.9,1,0,0,0
Kahuku119,5,18.5389,205.227,16.7,25.35,10.06,1,0,0,0
HN34,5,20.4973,203.321,9.2,13.8,10.1,1,0,0,0
HI_09-18,5,19.1919,204.414,339.1,26.5,10.1,1,0,0,0
Ninole54,5,18.1747,206.441,349.5,24.92,10.22,1,0,0,0
Y52_star,5,20.8229,203.198,3.3,25.2,10.3,1,0,0,0
Heleakala28a,5,20.3695,203.603,356.8,34.4,10.4,1,0,0,0
27,5,20.7803,202.509,13.4,24.8,10.5,1,0,0,0
208,5,20.6179,203.343,9.7,26.9,11.5,1,0,0,0
A17,5,20.8711,202.824,22.4,56.4,12,1,0,0,0
HN14,5,20.4973,203.321,13.2,13.5,13.6,1,0,0,0
Y53_star,5,20.8229,203.198,22.7,54.4,14.3,1,0,0,0
SK01,5,42.7714,141.414,358.6,65.3,4.5,1,0,0,0
SK01,5,42.801,141.32,20.3,71.8,5,1,0,0,0
SK01,5,42.4524,141.182,341.3,61.6,1.8,1,0,0,0
SK01,5,42.4817,141.144,1.4,45.1,14.5,1,0,0,0
ZO09,5,38.1397,140.463,348.2,54,1.8,1,0,0,0
ZO11,5,38.1511,140.452,357.9,52.2,2.7,1,0,0,0
ZO08,5,38.1142,140.487,359.6,48.9,4,1,0,0,0
ZO12,5,38.1454,140.457,1.6,59.6,4.2,1,0,0,0
ZO13,5,38.1454,140.457,356.3,59.8,7.6,1,0,0,0
ZO07,5,38.1298,140.472,9.4,62.8,7.9,1,0,0,0
ZO05,5,38.1298,140.472,11.7,57.9,8.9,1,0,0,0
ZO03,5,38.1199,140.481,350,55,10.5,1,0,0,0
ZO06,5,38.1184,140.483,14.2,54.4,11.9,1,0,0,0
OS5,5,35.7183,139.355,14.4,48.9,4.4,1,0,0,0
OS26,5,35.0549,138.944,358.9,43.5,2.7,1,0,0,0
AS19,5,35.0211,138.978,13.2,46.2,3,1,0,0,0
OS03,5,35.0296,138.97,359.4,57.5,3.3,1,0,0,0
OS11,5,35.0549,138.944,9,57.8,3.4,1,0,0,0
OS18,5,35.0549,138.944,350.8,43.9,3.5,1,0,0,0
AS12,5,35.0211,138.978,339.1,47.6,3.7,1,0,0,0
OS05,5,35.0296,138.97,346.5,51.3,3.8,1,0,0,0
AS15,5,35.0211,138.978,347.9,56.8,4.1,1,0,0,0
AS09,5,35.0211,138.978,358.2,45.8,4.2,1,0,0,0
OS25,5,35.0549,138.944,8.8,48.7,4.2,1,0,0,0
OS17,5,35.0549,138.944,351,52.4,4.3,1,0,0,0
OS16,5,35.0549,138.944,356.9,50,4.6,1,0,0,0
AS08,5,35.0211,138.978,334.4,51.2,4.8,1,0,0,0
OS28,5,35.0549,138.944,5.7,30.3,5.4,1,0,0,0
OS20,5,35.0549,138.944,345.9,52.5,5.6,1,0,0,0
AS02,5,35.0211,138.978,28.7,46.5,5.8,1,0,0,0
AS01,5,35.0211,138.978,16.1,30.4,5.8,1,0,0,0
AS05,5,35.0211,138.978,334.7,49.6,5.8,1,0,0,0
OS29,5,35.0549,138.944,7.4,46.8,5.9,1,0,0,0
OS14,5,35.0549,138.944,11,40.7,6.1,1,0,0,0
OS15,5,35.0549,138.944,357.7,58.4,6.1,1,0,0,0
OS23,5,35.0296,138.97,17,21.1,6.4,1,0,0,0
OS19,5,35.0549,138.944,346.9,56.4,6.4,1,0,0,0
AS03,5,35.0211,138.978,355.8,13.5,6.6,1,0,0,0
AS10,5,35.0211,138.978,342.3,59.3,7.2,1,0,0,0
OS06,5,35.0549,138.944,350.1,47.7,7.5,1,0,0,0
OS02,5,35.0296,138.97,341.2,59,8.2,1,0,0,0
OS24,5,35.0549,138.944,16,39.9,8.4,1,0,0,0
AS16,5,35.0211,138.978,22.2,56.3,8.7,1,0,0,0
AS18,5,35.0211,138.978,351.5,56.5,9.3,1,0,0,0
AS04,5,35.0211,138.978,16.3,24.7,9.6,1,0,0,0
AS06,5,35.0211,138.978,354.8,36.9,9.7,1,0,0,0
OS13,5,35.0549,138.944,37.4,58,9.9,1,0,0,0
OS04,5,35.0296,138.97,2.7,26.3,9.9,1,0,0,0
OS21,5,35.0549,138.944,356.2,55.3,10.3,1,0,0,0
OS10,5,35.0549,138.944,356.9,58.8,10.5,1,0,0,0
OS01,5,35.0296,138.97,346.4,63.9,10.9,1,0,0,0
OS12,5,35.0549,138.944,27.6,42.6,11.3,1,0,0,0
AS13,5,35.0211,138.978,331.9,62.4,11.9,1,0,0,0
AS07,5,35.0211,138.978,344.9,39,12.3,1,0,0,0
AS11,5,35.0211,138.978,328.4,54.3,12.7,1,0,0,0
OS08,5,35.0549,138.944,354.2,54.7,14.8,1,0,0,0
FJ9,5,35.6133,138.942,15.9,39.2,9.7,1,0,0,0
AT50,5,35.2548,138.744,345.9,55.1,4,1,0,0,0
AT07,5,35.2548,138.744,338.7,27.7,4.1,1,0,0,0
AT38,5,35.2548,138.744,343.6,47.9,5,1,0,0,0
AT46,5,35.2548,138.744,331.9,43.3,5.9,1,0,0,0
AT40,5,35.2548,138.744,340.2,48.4,6.5,1,0,0,0
AT19,5,35.2548,138.744,356.7,51.8,7.1,1,0,0,0
AT44,5,35.2548,138.744,354.5,46.3,7.2,1,0,0,0
AT39,5,35.2548,138.744,342.4,54.4,7.3,1,0,0,0
AT49,5,35.2548,138.744,354.3,52.2,7.6,1,0,0,0
AT41,5,35.2548,138.744,348.7,33.6,8,1,0,0,0
AT20,5,35.2548,138.744,350.6,33.9,8.2,1,0,0,0
AT33,5,35.2548,138.744,359.3,47.1,8.2,1,0,0,0
AT48,5,35.2548,138.744,353.3,43.9,8.3,1,0,0,0
AT17,5,35.2548,138.744,9.8,60.2,9.1,1,0,0,0
AT16,5,35.2548,138.744,348.3,63.3,9.2,1,0,0,0
AT18,5,35.2548,138.744,340.3,55.9,9.5,1,0,0,0
AT08,5,35.2548,138.744,356.8,41.5,9.6,1,0,0,0
AT14,5,35.2548,138.744,353.5,58.5,9.7,1,0,0,0
AT09,5,35.2548,138.744,8.9,48.3,10.1,1,0,0,0
AT15,5,35.2548,138.744,357,53.1,10.1,1,0,0,0
AT10,5,35.2548,138.744,352.4,70.4,10.3,1,0,0,0
AT45,5,35.2548,138.744,350.9,44.2,10.3,1,0,0,0
AT43,5,35.2548,138.744,334.5,42.3,10.6,1,0,0,0
AT13,5,35.2548,138.744,21.4,48.3,11,1,0,0,0
AT36,5,35.2548,138.744,5,30.7,14.1,1,0,0,0
AT47,5,35.2548,138.744,25,56.9,14.2,1,0,0,0
FJ1,5,35.5083,138.746,343.5,51.7,8.5,1,0,0,0
FJ5,5,35.151,138.628,2.1,60.2,3.3,1,0,0,0
FJ3,5,35.2498,138.656,3.9,60.1,3.7,1,0,0,0
FJ2,5,35.3128,138.589,359.1,44.2,8.4,1,0,0,0
OT24,5,35.8832,137.545,358.4,57,1.4,1,0,0,0
OT39,5,35.9287,137.543,355.7,63.3,3.8,1,0,0,0
OT35,5,35.9567,137.455,345.4,58.2,1.1,1,0,0,0
OT46,5,35.904,137.488,14.6,63.2,2.3,1,0,0,0
OT28,5,35.923,137.455,343,52,2.3,1,0,0,0
OT47,5,35.9092,137.483,354.8,47.7,2.5,1,0,0,0
OT10,5,35.8912,137.475,6.9,60.6,2.7,1,0,0,0
OT21,5,35.9101,137.477,350.2,30.7,2.8,1,0,0,0
OT04,5,35.897,137.479,351.2,69.4,2.8,1,0,0,0
OT31,5,35.9587,137.502,354.7,49.2,2.9,1,0,0,0
OT14,5,35.8912,137.475,346.3,53.7,3.5,1,0,0,0
OT41,5,35.915,137.481,340.2,49,3.6,1,0,0,0
OT34,5,35.9311,137.443,354.1,49.3,3.8,1,0,0,0
OT03,5,35.897,137.479,0.2,60.4,4.1,1,0,0,0
OT43,5,35.915,137.481,4.3,44.5,4.3,1,0,0,0
OT11,5,35.8912,137.475,3.1,54.3,4.3,1,0,0,0
OT09,5,35.8912,137.475,2.3,52.8,4.4,1,0,0,0
OT05,5,35.897,137.479,358.5,63,4.7,1,0,0,0
OT27,5,35.9187,137.45,21.9,65,4.7,1,0,0,0
OT13,5,35.8912,137.475,3.1,75.7,4.9,1,0,0,0
OT37,5,35.9072,137.516,342.5,71.5,5,1,0,0,0
OT42,5,35.915,137.481,356.7,54.2,5,1,0,0,0
OT15,5,35.9091,137.472,24.4,66.8,5.3,1,0,0,0
OT16,5,35.9091,137.472,9.4,61.4,5.3,1,0,0,0
OT06,5,35.9007,137.456,11.9,45.5,5.5,1,0,0,0
OT38,5,35.9082,137.524,343.4,67.6,7.3,1,0,0,0
OT22,5,35.9101,137.477,348,25.7,8.5,1,0,0,0
OT02,5,35.897,137.479,28.7,66.7,12.2,1,0,0,0
OT08,5,35.8912,137.475,5.3,39,12.7,1,0,0,0
OT12,5,35.8912,137.475,351.6,52.2,13.6,1,0,0,0
DS02,5,42.3788,133.639,13.5,48.9,4.8,1,0,0,0
DS04,5,42.4573,133.506,339.2,44.8,2.3,1,0,0,0
KS2,5,32.04,131.452,358.4,31.8,2.1,1,0,0,0
KS1,5,32.02,131.476,352.8,34.1,3.5,1,0,0,0
KS8,5,32.02,131.476,6,53.8,4.2,1,0,0,0
KS3,5,32.02,131.476,4.8,43.5,6.1,1,0,0,0
KS6,5,32.02,131.476,356.7,51.5,6.9,1,0,0,0
KS4,5,32.02,131.476,0,49.6,9.3,1,0,0,0
S12,5,32.9508,128.837,2.7,53,3.1,1,0,0,0
S30,5,32.9508,128.837,1.5,67.3,4,1,0,0,0
S18,5,32.9508,128.837,4.5,51.2,4,1,0,0,0
S17,5,32.9508,128.837,32.5,49.4,5.7,1,0,0,0
S19,5,32.9508,128.837,0.4,46.8,12.3,1,0,0,0
HI10,5,33.9984,138.001,0.7,48.2,1.1,1,0,0,0
HI25,5,33.9984,138.001,359.7,56.5,1.3,1,0,0,0
HI30,5,33.9984,138.001,351.7,39.2,2.1,1,0,0,0
HI27,5,33.9984,138.001,0.5,55.9,2.2,1,0,0,0
HI8,5,33.9984,138.001,19.3,67.9,2.3,1,0,0,0
HI28,5,33.9984,138.001,16.5,55.6,2.5,1,0,0,0
HI3,5,33.9984,138.001,347.1,52.7,2.6,1,0,0,0
HI16,5,33.9984,138.001,356.5,33.2,2.7,1,0,0,0
HI32,5,33.9984,138.001,10,67.2,2.7,1,0,0,0
HI26,5,33.9984,138.001,342.3,59.5,3,1,0,0,0
HI11,5,33.9984,138.001,23.9,65.8,3.1,1,0,0,0
HI23,5,33.9984,138.001,357.4,53.5,3.1,1,0,0,0
